           Id         Description                  Location                     Room          Affl          Panel Id         Dest Rack Id   SystemType   
Cable:     HC001      D: PENDANT CONTROL CONNECTIO L: STAGE                     R: G15        A: 300        FROM: MX202      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC002      D: PENDANT CONTROL CONNECTIO L: STAGE                     R: G15        A: 300        FROM: MX202      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC003      D: PENDANT CONTROL CONNECTIO L: STAGE                     R: G15        A: 300        FROM: MX202      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC004      D: PENDANT CONTROL CONNECTIO L: STAGE                     R: G15        A: 300        FROM: MX202      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC005      D: CHAIN MOTOR (UNDER FLY GA L: STAGE G15                 R: G15        A: SOFFIT     FROM: MX720-A    TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC006      D: CHAIN MOTOR (UNDER FLY GA L: STAGE G15                 R: G15        A: SOFFIT     FROM: MX720-B    TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC007      D: CHAIN MOTOR (UNDER FLY GA L: STAGE G15                 R: G15        A: SOFFIT     FROM: MX721-A    TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC008      D: CHAIN MOTOR (UNDER FLY GA L: STAGE G15                 R: G15        A: SOFFIT     FROM: MX721-B    TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC009      D: SPEAKER (ARRAY)CHAIN MOTO L: FORESTAGE GRID            R:            A: CEILING    FROM: MX851A     TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC010      D: SPEAKER (SUBS)CHAIN MOTOR L: FORESTAGE GRID            R:            A: CEILING    FROM: MX851B     TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC011      D: SPEAKER CHAIN MOTOR (FUTU L: FORESTAGE GRID            R:            A: CEILING    FROM: MX852      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC012      D: SPEAKER CHAIN MOTOR (FUTU L: FORESTAGE GRID            R:            A: CEILING    FROM: MX853      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC013      D: SPEAKER CHAIN MOTOR (FUTU L: FORESTAGE GRID            R:            A: CEILING    FROM: MX854      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC014      D: SPEAKER (ARRAY)CHAIN MOTO L: FORESTAGE GRID            R:            A: CEILING    FROM: MX855A     TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC015      D: SPEAKER (SUBS)CHAIN MOTOR L: FORESTAGE GRID            R:            A: CEILING    FROM: MX855B     TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC016      D: ORCH BAR CHAIN MOTOR      L: FORESTAGE GRID            R:            A: CEILING    FROM: MX856      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC017      D: ORCH BAR CHAIN MOTOR      L: FORESTAGE GRID            R:            A: CEILING    FROM: MX857      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC050      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX902      TO: MX602-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC51       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC52       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC53       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC54       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC55       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC56       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC57       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC58       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC59       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC60       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC61       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC62       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC63       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC64       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC65       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC66       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC67       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC68       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC69       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC70       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC71       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC72       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC073      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX603-A    TO: MX603-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC074      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX903      TO: MX603-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC75       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC76       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC77       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC78       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC79       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC80       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC81       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC82       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC83       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC84       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC85       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC86       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC87       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC88       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC89       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC90       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC91       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC92       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
