           Id         Description                  Location                     Room          Affl          Panel Id         Dest Rack Id   SystemType   
Cable:     A417       D: FLOORBOXES                L: AUDITORIUM                R: G16        A: 0          FROM: FB257      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A418       D: FLOORBOXES                L: AUDITORIUM                R: G16        A: 0          FROM: FB257      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A419       D: FLOORBOXES                L: AUDITORIUM                R: G16        A: 0          FROM: FB258      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A420       D: FLOORBOXES                L: AUDITORIUM                R: G16        A: 0          FROM: FB258      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A421       D: FLOORBOXES                L: AUDITORIUM                R: G16        A: 0          FROM: FB259      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A422       D: FLOORBOXES                L: AUDITORIUM                R: G16        A: 0          FROM: FB259      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A423       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX801      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A424       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX801      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A425       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX801      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A426       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX802      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A427       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX802      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A428       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX802      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A429       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX803      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A430       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX803      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A431       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX803      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A432       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX804      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A433       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX804      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A434       D: LX BAR                    L: STAGE                     R: G15        A: CEILING    FROM: LX804      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A435       D: LX BAR (ORCH)             L: AUDITORIUM                R: G16        A: CEILING    FROM: LX851      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A436       D: LX BAR (ORCH)             L: AUDITORIUM                R: G16        A: CEILING    FROM: LX851      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A437       D: LX BAR (ORCH)             L: AUDITORIUM                R: G16        A: CEILING    FROM: LX851      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A438       D: LX BAR                    L: CABLE NET                 R:            A: ON CABLENE FROM: LX861      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A439       D: LX BAR                    L: CABLE NET                 R:            A: ON CABLENE FROM: LX861      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A440       D: LX BAR                    L: CABLE NET                 R:            A: ON CABLENE FROM: LX861      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A441       D: LX BAR                    L: CABLE NET                 R:            A: ON CABLENE FROM: LX862      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A442       D: LX BAR                    L: CABLE NET                 R:            A: ON CABLENE FROM: LX862      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A443       D: LX BAR                    L: CABLE NET                 R:            A: ON CABLENE FROM: LX862      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A444       D: LX BAR                    L: CABLE NET                 R:            A: ON CABLENE FROM: LX863      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A445       D: LX BAR                    L: CABLE NET                 R:            A: ON CABLENE FROM: LX863      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A446       D: LX BAR                    L: CABLE NET                 R:            A: ON CABLENE FROM: LX863      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A447       D: SPEAKER                   L: LEVEL 1 BALCONY           R:            A: ON BAR     FROM: SX451      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A448       D: SPEAKER                   L: LEVEL 1 BALCONY           R:            A: ON BAR     FROM: SX451      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A449       D: SPEAKER                   L: LEVEL 1 BALCONY           R:            A: ON BAR     FROM: SX452      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A450       D: SPEAKER                   L: LEVEL 1 BALCONY           R:            A: ON BAR     FROM: SX452      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A451       D: SPEAKER (ARRAY)           L: AUDITORIUM                R: G16        A: CEILING    FROM: SX851A     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A452       D: SPEAKER (ARRAY)           L: AUDITORIUM                R: G16        A: CEILING    FROM: SX851A     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A453       D: SPEAKER (ARRAY)           L: AUDITORIUM                R: G16        A: CEILING    FROM: SX851A     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A454       D: SPEAKER (ARRAY)           L: AUDITORIUM                R: G16        A: CEILING    FROM: SX851A     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A455       D: SPEAKER (SUBS)            L: AUDITORIUM                R: G16        A: CEILING    FROM: SX851B     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A456       D: SPEAKER (SUBS)            L: AUDITORIUM                R: G16        A: CEILING    FROM: SX851B     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A457       D: SPEAKER (SUBS)            L: AUDITORIUM                R: G16        A: CEILING    FROM: SX851B     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A458       D: SPEAKER (SUBS)            L: AUDITORIUM                R: G16        A: CEILING    FROM: SX851B     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A459       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX852      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A460       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX852      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A461       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX852      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A462       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX852      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A463       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX853      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A464       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX853      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A465       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX853      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A466       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX853      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A467       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX854      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A468       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX854      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A469       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX854      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A470       D: SPEAKER                   L: AUDITORIUM                R: G16        A: CEILING    FROM: SX854      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A471       D: SPEAKER (ARRAY)           L: AUDITORIUM                R: G16        A: CEILING    FROM: SX855A     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A472       D: SPEAKER (ARRAY)           L: AUDITORIUM                R: G16        A: CEILING    FROM: SX855A     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A473       D: SPEAKER (ARRAY)           L: AUDITORIUM                R: G16        A: CEILING    FROM: SX855A     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A474       D: SPEAKER (ARRAY)           L: AUDITORIUM                R: G16        A: CEILING    FROM: SX855A     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A475       D: SPEAKER (SUBS)            L: AUDITORIUM                R: G16        A: CEILING    FROM: SX855B     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A476       D: SPEAKER (SUBS)            L: AUDITORIUM                R: G16        A: CEILING    FROM: SX855B     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A477       D: SPEAKER (SUBS)            L: AUDITORIUM                R: G16        A: CEILING    FROM: SX855B     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A478       D: SPEAKER (SUBS)            L: AUDITORIUM                R: G16        A: CEILING    FROM: SX855B     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A479       D: TECH PANEL                L: SUB STAGE                 R: B01        A: 300        FROM: TP001      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A480       D: TECH PANEL                L: SUB STAGE                 R: B01        A: 300        FROM: TP002      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A481       D: TECH PANEL                L: SUB STAGE                 R: B01        A: 300        FROM: TP003      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A482       D: TECH PANEL (SM Panel)     L: PERF LOCK                 R: G23        A: 300        FROM: TP201A     TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A483       D: TECH PANEL (SM Panel)     L: STAGE                     R: G15        A: 300        FROM: TP202      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A484       D: TECH PANEL                L: STAGE                     R: G15        A: 300        FROM: TP203      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A485       D: TECH PANEL                L: STAGE                     R: G15        A: 300        FROM: TP203      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A486       D: TECH PANEL                L: STAGE                     R: G15        A: 300        FROM: TP204      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A487       D: TECH PANEL                L: STAGE                     R: G15        A: 300        FROM: TP204      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A488       D: TECH PANEL                L: FORESTAGE                 R: B02        A: 300        FROM: TP251      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A489       D: TECH PANEL                L: FORESTAGE                 R: B02        A: 300        FROM: TP251      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A490       D: TECH PANEL                L: FORESTAGE                 R: B02        A: 300        FROM: TP252      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A491       D: TECH PANEL                L: FORESTAGE                 R: B02        A: 300        FROM: TP252      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A492       D: TECH PANEL                L: TECH (GALLERY)            R: 218        A: 300        FROM: TP601      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A493       D: TECH PANEL                L: TECH (GALLERY)            R: 218        A: 300        FROM: TP601      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A494       D: TECH PANEL                L: TECH (GALLERY)            R: 219        A: 300        FROM: TP602      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A495       D: TECH PANEL                L: TECH (GALLERY)            R: 219        A: 300        FROM: TP602      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A496       D: TECH PANEL                L: TECH (GALLERY)            R: 218        A: 300        FROM: TP603      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A497       D: TECH PANEL                L: TECH (GALLERY)            R: 218        A: 300        FROM: TP603      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A498       D: TECH PANEL                L: TECH (GALLERY)            R: 219        A: 300        FROM: TP604      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A499       D: TECH PANEL                L: TECH (GALLERY)            R: 219        A: 300        FROM: TP604      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A500       D: TECH PANEL                L: CABLE NET                 R:            A: 300        FROM: TP851      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A501       D: TECH PANEL                L: CABLE NET                 R:            A: 300        FROM: TP852      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A502       D: TECH PANEL                L: CABLE NET                 R:            A: 300        FROM: TP853      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A503       D: TECH PANEL                L: CABLE NET                 R:            A: 300        FROM: TP854      TO: ER401      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A504       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     A505       D: TECH PANEL                L: CONFERENCE 1              R: 206        A: 300        FROM: CN611      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A506       D: TECH PANEL                L: CONFERENCE 1              R: 206        A: 300        FROM: CN611      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A507       D: TECH PANEL                L: CONFERENCE 1              R: 206        A: 300        FROM: CN611      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A508       D: TECH PANEL                L: CONFERENCE 1              R: 206        A: 300        FROM: CN611      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A509       D: TECH PANEL                L: CONFERENCE 1              R: 206        A: 300        FROM: CN611      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A510       D: TECH PANEL                L: CONFERENCE 1              R: 206        A: 300        FROM: CN611      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A511       D: TECH PANEL                L: CONFERENCE 1              R: 206        A: 300        FROM: CN611      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A512       D: TECH PANEL                L: CONFERENCE 1              R: 206        A: 300        FROM: CN611      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A513       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 1              R: 206        A: 0          FROM: CN612      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A514       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 1              R: 206        A: 0          FROM: CN612      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A515       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 1              R: 206        A: 0          FROM: CN612      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A516       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 1              R: 206        A: 0          FROM: CN612      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A517       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 1              R: 206        A: 0          FROM: CN612      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A518       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 1              R: 206        A: 0          FROM: CN612      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A519       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 1              R: 206        A: 0          FROM: CN612      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A520       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 1              R: 206        A: 0          FROM: CN612      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A521       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN661      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A522       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN661      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A523       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN661      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A524       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN661      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A525       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN661      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A526       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN661      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A527       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN661      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A528       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN661      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A529       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN662      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A530       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN662      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A531       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN662      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A532       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN662      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A533       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN662      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A534       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN662      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A535       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN662      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A536       D: TECH PANEL/FLOOR BOX      L: CONFERENCE 2              R: 205        A: 0          FROM: CN662      TO: EN601      SYS: AUDIO_DIGITAL_ANALOG_SEND C: <cable typ
Cable:     A537       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     A538       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     A539       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
