CableId, Panel Id, Description, Location, Room, Affl, Dest Rack Id, CableId, Qty, Keystone
TD035, FB203, FLOORBOXES, STAGE, G15, 0, ER401, TD035, 2, 11
TD036, FB203, FLOORBOXES, STAGE, G15, 0, ER401, TD036, 2, 12
TD037, FB204, FLOORBOXES, STAGE, G15, 0, ER401, TD037, 2, 13
TD038, FB204, FLOORBOXES, STAGE, G15, 0, ER401, TD038, 2, 14
TD039, FB205, FLOORBOXES, STAGE, G15, 0, ER401, TD039, 2, 15
TD040, FB205, FLOORBOXES, STAGE, G15, 0, ER401, TD040, 2, 16
TD041, FB206, FLOORBOXES, STAGE, G15, 0, ER401, TD041, 2, 17
TD042, FB206, FLOORBOXES, STAGE, G15, 0, ER401, TD042, 2, 18
TD043, FB207, FLOORBOXES, STAGE, G15, 0, ER401, TD043, 2, 19
TD044, FB207, FLOORBOXES, STAGE, G15, 0, ER401, TD044, 2, 20
TD045, FB208, FLOORBOXES, STAGE, G15, 0, ER401, TD045, 2, 21
TD046, FB208, FLOORBOXES, STAGE, G15, 0, ER401, TD046, 2, 22
TD047, FB251, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD047, 2, 23
TD048, FB251, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD048, 2, 24
TD049, FB252, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD049, 2, 1
TD050, FB252, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD050, 2, 2
TD051, FB253, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD051, 2, 3
TD052, FB253, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD052, 2, 4
TD053, FB254, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD053, 2, 5
TD054, FB254, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD054, 2, 6
TD055, FB255, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD055, 2, 7
TD056, FB255, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD056, 2, 8
TD057, FB256, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD057, 2, 9
TD058, FB256, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD058, 2, 10
TD059, FB257, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD059, 2, 11
TD060, FB257, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD060, 2, 12
TD061, FB258, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD061, 2, 13
TD062, FB258, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD062, 2, 14
TD063, FB259, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD063, 2, 15
TD064, FB259, FLOORBOXES, AUDITORIUM, G16, 0, ER401, TD064, 2, 16
TD065, FS651, FOLLOW SPOT, LEVEL 2 BALCONY, , 150, ER401, TD065, 1, 17
TD066, FS652, FOLLOW SPOT, LEVEL 2 BALCONY, , 150, ER401, TD066, 1, 18
TD067, FY201, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER401, TD067, 2, 19
TD068, FY201, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER401, TD068, 2, 20
TD069, FY202, TECH PANEL, FUNCTION/FOYER, G01, 300, ER401, TD069, 2, 21
TD070, FY202, TECH PANEL, FUNCTION/FOYER, G01, 300, ER401, TD070, 2, 22
TD071, FY211, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER401, TD071, 2, 23
TD072, FY211, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER401, TD072, 2, 24
TD073, FY226, SCREEN, FUNCTION/FOYER, G01, 2200, ER401, TD073, 1, 1
TD074, FY401, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER401, TD074, 2, 2
TD075, FY401, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER401, TD075, 2, 3
TD076, FY421, SCREEN, FOYER, 113, 2200, ER401, TD076, 1, 4
TD077, FY422, SCREEN, FOYER, 113, 2200, ER401, TD077, 1, 5
TD078, FY621, SCREEN, FOYER, 207, 2200, ER401, TD078, 1, 6
TD079, FY622, SCREEN, FOYER, 207, 2200, ER401, TD079, 1, 7
TD080, LX451, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, ER401, TD080, 2, 8
TD081, LX451, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, ER401, TD081, 2, 9
